x,y,objectid,state,ccn,facility_name,street_address,city,zip_code,provider_subtype,days_at_100,percentage_required_fields,required_wed_only,days_total_beds,days_all_adult_hospital_beds,days_inpatient_beds,all_adult_hospital_inpatient,inpatient_beds_used,adult_hospital_inpatient_oc,total_icu_beds,total_staffed_adult_icu_beds,icu_beds_used,staffed_adult_icu_bed_occu,total_ventilators,ventilators_used,adult_hospitalized_conf_susp,adult_hospitalized_conf,pediatric_patients_conf_susp,pediatric_patients_conf,inpatient_ventilators_used,icu_adult_patients_conf_susp,icu_adult_patients_conf,hospital_onset_covid,overflow_covid,overflow_ventilators_used,deaths_covid,previous_day_admit_adult_conf,previous_day_admit_adult_susp,previous_day_admit_susp_all,previous_day_admit_conf_all,previous_day_admit_ped_conf,previous_day_admit_ped_susp,previous_day_total_ed_visits,previous_day_covid_ed_visits,previous_day_remdesivir_used,on_hand_supply_remdesivir,critical_staffing_shortage_to,critical_staffing_shortage_an,ppe_supply_management_source,on_hand_ventilator_supplies,n95_respirators_days_availabl,on_hand_supply_of_surgical_m,on_hand_supply_of_eye_protect,on_hand_supply_of_single_use,on_hand_supply_of_gloves,able_to_obtain_ventilator_s,able_to_obtain_ventilator_m,able_to_obtain_n95_masks,able_to_obtain_paprs,able_to_obtain_surgical_masks,able_to_obtain_eye_protect,able_to_obtain_single_use_g,able_to_obtain_gloves,able_to_maintain_ventilator_s,able_to_maintain_ventilator_m,able_to_maintain_n95_masks,able_to_maintain_paprs,able_to_maintain_surgical,able_to_maintain_eye_protect,able_to_maintain_single_use_g,able_to_maintain_gloves,able_to_maintain_lab_nasal_p,able_to_maintain_lab_nasal_s,able_to_maintain_lab_viral,reusable_isolation_gowns_used,reusable_paprs_or_elastomeric,reusable_n95_masks_used,latitude,longitude,last_updated,geometry,hospital,hospital_subtype,week,county,fips,total_covid_icu_patients,total_available_adult_icu_beds,pct_occupied_adult_icu_beds,all_covid_patients,all_patients,covid_patients_share
-117.864937,33.78211901,6342,CA,050069,ST JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,92868,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.78211901,-117.864937,2020/11/30 21:07:00+00,POINT (-117.864937 33.78211901),PROVIDENCE ST. JOSEPH HOSPITAL,Short Term,2020-12-18,Orange,059,23.0,2.0,0.93,189.0,301.0,0.63
-122.4392,37.65925,6343,CA,050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.65925,-122.4392,2020/11/30 21:07:00+00,POINT (-122.4392 37.65925),KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,Short Term,2020-12-18,San Mateo,081,6.0,1.0,0.9,38.0,94.0,0.4
-121.9958186,37.3353759300001,6344,CA,050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.33537593,-121.9958186,2020/11/30 21:07:00+00,POINT (-121.9958186 37.33537593),KAISER FOUNDATION HOSPITAL-SANTA CLARA,Short Term,2020-12-18,Santa Clara,085,12.0,2.0,0.93,79.0,239.0,0.33
-122.058892,37.8914220200001,6345,CA,050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,94596,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.89142202,-122.058892,2020/11/30 21:07:00+00,POINT (-122.058892 37.89142202),KAISER FOUNDATION HOSPITAL - WALNUT CREEK,Short Term,2020-12-18,Contra Costa,013,7.0,2.0,0.88,37.0,156.0,0.24
-122.2475763,38.1283510700001,6346,CA,050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,94589,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.12835107,-122.2475763,2020/11/30 21:07:00+00,POINT (-122.2475763 38.12835107),KAISER FOUNDATION HOSPITAL AND REHAB CENTER,Short Term,2020-12-18,Solano,095,9.0,1.0,0.94,42.0,153.0,0.27
-122.2578758,37.82396169,6347,CA,050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,94611,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.82396169,-122.2578758,2020/11/30 21:07:00+00,POINT (-122.2578758 37.82396169),KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Short Term,2020-12-18,Alameda,001,23.0,2.0,0.93,57.0,199.0,0.29
-122.443226,37.78230799,6348,CA,050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,94115,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.78230799,-122.443226,2020/11/30 21:07:00+00,POINT (-122.443226 37.78230799),KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,Short Term,2020-12-18,San Francisco,075,4.0,2.0,0.92,26.0,162.0,0.16
-117.160078,32.7513050100001,6349,CA,050077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,92103,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32.75130501,-117.160078,2020/11/30 21:07:00+00,POINT (-117.160078 32.75130501),SCRIPPS MERCY HOSPITAL,Short Term,2020-12-18,San Diego,073,38.0,15.0,0.77,147.0,409.0,0.36
-118.303619,33.7382000100001,6350,CA,050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,90732,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.73820001,-118.303619,2020/11/30 21:07:00+00,POINT (-118.303619 33.73820001),PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,Short Term,2020-12-18,Los Angeles,037,11.0,0.0,1.0,46.0,95.0,0.48
-119.155628,34.2165480200001,6351,CA,050082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,93030,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.21654802,-119.155628,2020/11/30 21:07:00+00,POINT (-119.155628 34.21654802),ST JOHNS REGIONAL MEDICAL CENTER,Short Term,2020-12-18,Ventura,111,11.0,3.0,0.84,72.0,159.0,0.45
-121.288256,37.97046198,6352,CA,050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,95204,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.97046198,-121.288256,2020/11/30 21:07:00+00,POINT (-121.288256 37.97046198),ST JOSEPH'S MEDICAL CENTER OF STOCKTON,Short Term,2020-12-18,San Joaquin,077,35.0,2.0,0.96,113.0,289.0,0.39
-117.32250259999998,34.13162859,6353,CA,050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.13162859,-117.32250259999998,2020/11/30 21:07:00+00,POINT (-117.3225026 34.13162859),COMMUNITY HOSPITAL OF SAN BERNARDINO,Short Term,2020-12-18,San Bernardino,071,17.0,2.0,0.9,67.0,161.0,0.42
-122.465183,38.2880970100001,6354,CA,050090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,95476,Short Term,5,0.633,No,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.28809701,-122.465183,2020/11/30 21:07:00+00,POINT (-122.465183 38.28809701),SONOMA VALLEY HOSPITAL,Short Term,2020-12-18,Sonoma,097,2.0,4.0,0.56,4.0,48.0,0.08
-118.224258,33.9895219900001,6355,CA,050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,90255,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.98952199,-118.224258,2020/11/30 21:07:00+00,POINT (-118.224258 33.98952199),COMMUNITY HOSPITAL OF HUNTINGTON PARK,Short Term,2020-12-18,Los Angeles,037,9.0,0.0,1.0,38.0,50.0,0.76
-119.765478,36.8368430200001,6356,CA,050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,93710,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,36.83684302,-119.765478,2020/11/30 21:07:00+00,POINT (-119.765478 36.83684302),SAINT AGNES MEDICAL CENTER,Short Term,2020-12-18,Fresno,019,25.0,1.0,0.98,156.0,312.0,0.5
-117.945111,34.071158000000004,6357,CA,050096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,91790,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.071158000000004,-117.945111,2020/11/30 21:07:00+00,POINT (-117.945111 34.071158),"WEST COVINA MEDICAL CENTER, INC",Short Term,2020-12-18,Los Angeles,037,0.0,0.0,,0.0,4.0,0.0
-117.638111,34.1024820100001,6358,CA,050099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,91786,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.10248201,-117.638111,2020/11/30 21:07:00+00,POINT (-117.638111 34.10248201),SAN ANTONIO REGIONAL HOSPITAL,Short Term,2020-12-18,San Bernardino,071,25.0,0.0,1.0,176.0,339.0,0.52
-117.155007,32.79831999,6359,CA,050100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,92123,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32.79831999,-117.155007,2020/11/30 21:07:00+00,POINT (-117.155007 32.79831999),SHARP MEMORIAL HOSPITAL,Short Term,2020-12-18,San Diego,073,35.0,7.0,0.88,129.0,444.0,0.29
-122.237374,38.1311379900001,6360,CA,050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,94589,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.13113799,-122.237374,2020/11/30 21:07:00+00,POINT (-122.237374 38.13113799),SUTTER SOLANO MEDICAL CENTER,Short Term,2020-12-18,Solano,095,5.0,3.0,0.75,15.0,55.0,0.27
-117.439082,33.9271460100001,6361,CA,050102,"DOCTORS HOSPITAL OF RIVERSIDE, LLC",3865 JACKSON STREET,RIVERSIDE,92503,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.92714601,-117.439082,2020/11/30 21:07:00+00,POINT (-117.439082 33.92714601),"DOCTORS HOSPITAL OF RIVERSIDE, LLC",Short Term,2020-12-18,Riverside,065,1.0,7.0,0.68,70.0,144.0,0.49
-118.194674,33.78847999,6362,CA,050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,90033,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.0493044,-118.2176219,2020/11/30 21:07:00+00,POINT (-118.2176219 34.0493044),WHITE MEMORIAL MEDICAL CENTER,Short Term,2020-12-18,Los Angeles,037,18.0,1.0,0.96,155.0,244.0,0.64
-118.203108,33.9298440200001,6363,CA,050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,90262,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.92984402,-118.203108,2020/11/30 21:07:00+00,POINT (-118.203108 33.92984402),SAINT FRANCIS MEDICAL CENTER,Short Term,2020-12-18,Los Angeles,037,23.0,2.0,0.94,101.0,252.0,0.4
-120.41322,34.95098002,6364,CA,050107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,93454,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.95098002,-120.41322,2020/11/30 21:07:00+00,POINT (-120.41322 34.95098002),MARIAN REGIONAL MEDICAL CENTER,Short Term,2020-12-18,Santa Barbara,083,12.0,2.0,0.89,55.0,141.0,0.39
-121.4696385,38.5708023,6365,CA,050108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,95816,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.5708023,-121.4696385,2020/11/30 21:07:00+00,POINT (-121.4696385 38.5708023),"SUTTER MEDICAL CENTER, SACRAMENTO",Short Term,2020-12-18,Sacramento,067,26.0,6.0,0.9,82.0,330.0,0.25
-120.4391974,34.6395200700001,6366,CA,050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,93436,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.63952007,-120.4391974,2020/11/30 21:07:00+00,POINT (-120.4391974 34.63952007),LOMPOC VALLEY MEDICAL CENTER,Short Term,2020-12-18,Santa Barbara,083,1.0,3.0,0.5,8.0,34.0,0.24
-118.4861652,34.0275275500001,6367,CA,050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,90404,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.02752755,-118.4861652,2020/11/30 21:07:00+00,POINT (-118.4861652 34.02752755),SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,Short Term,2020-12-18,Los Angeles,037,14.0,1.0,0.95,74.0,228.0,0.32
-122.299368,37.53133001,6368,CA,050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,94403,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.53133001,-122.299368,2020/11/30 21:07:00+00,POINT (-122.299368 37.53133001),SAN MATEO MEDICAL CENTER,Short Term,2020-12-18,San Mateo,081,6.0,0.0,1.0,18.0,39.0,0.46
-117.0762847,33.1258111400001,6369,CA,050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,92025,Short Term,0,0.78,No,7,7,7,7,7,7,7,7,7,7,0,0,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,33.12581114,-117.0762847,2020/11/30 21:07:00+00,POINT (-117.0762847 33.12581114),PALOMAR HEALTH DOWNTOWN CAMPUS,Short Term,2020-12-18,San Diego,073,25.0,2.0,0.94,128.0,285.0,0.45
-118.532928,34.2200009900001,6370,CA,050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,91325,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.22000099,-118.532928,2020/11/30 21:07:00+00,POINT (-118.532928 34.22000099),NORTHRIDGE HOSPITAL MEDICAL CENTER,Short Term,2020-12-18,Los Angeles,037,22.0,1.0,0.98,96.0,245.0,0.39
-121.19729,37.8015330200001,6371,CA,050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,95336,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.80153302,-121.19729,2020/11/30 21:07:00+00,POINT (-121.19729 37.80153302),DOCTORS HOSPITAL OF MANTECA,Short Term,2020-12-18,San Joaquin,077,5.0,1.0,0.88,29.0,58.0,0.5
-119.66839579999998,36.3256453700001,6372,CA,050121,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,93230,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,36.32564537,-119.66839579999998,2020/11/30 21:07:00+00,POINT (-119.6683958 36.32564537),ADVENTIST HEALTH HANFORD,Short Term,2020-12-18,Kings,031,9.0,1.0,0.95,89.0,143.0,0.62
-121.301025,37.96174899,6373,CA,050122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,95203,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.96174899,-121.301025,2020/11/30 21:07:00+00,POINT (-121.301025 37.96174899),DAMERON HOSPITAL,Short Term,2020-12-18,San Joaquin,077,10.0,0.0,1.0,29.0,69.0,0.42
-118.216799,34.2055300100001,6374,CA,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.20553001,-118.216799,2020/11/30 21:07:00+00,POINT (-118.216799 34.20553001),USC VERDUGO HILLS HOSPITAL,Short Term,2020-12-18,Los Angeles,037,9.0,1.0,0.92,43.0,118.0,0.36
-121.849268,37.3624769900001,6375,CA,050125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,95116,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.36247699,-121.849268,2020/11/30 21:07:00+00,POINT (-121.849268 37.36247699),REGIONAL MEDICAL CENTER OF SAN JOSE,Short Term,2020-12-18,Santa Clara,085,20.0,0.0,1.0,90.0,226.0,0.4
